step	global-lle	local-lle	lle-ratio
99	-1.2243175897634490e+02	-1.0975226745046976e+01	+2.2291306446259583e+02
99	-2.2986222095986784e+02	-2.2024986804570762e+01	+4.1567446831059414e+02
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.4560058053118423e+00	+2.4560058053118423e+00	+0.0000000000000000e+00
99	-1.7674141709655967e+01	-1.8946463216311267e+00	+3.1558990776049679e+01
99	-2.1882736420390160e+02	-2.1098697209729380e+01	+3.9545733398834443e+02
0	+1.8217610332504945e+00	+1.8217610332504945e+00	+0.0000000000000000e+00
0	+2.1503686190596052e+00	+2.1503686190596052e+00	+0.0000000000000000e+00
99	-6.3751973729249210e+02	-6.2484024576661724e+01	+1.1500714254316608e+03
99	-3.6962690539383272e+00	-2.8517104890564327e-01	+6.8221960100653680e+00
99	-6.4871151088967554e+02	-6.3603201936380060e+01	+1.1702166179065910e+03
16	-4.2923469300206296e-02	+2.2292148245440535e-01	+5.3168990350922329e-01
12	+9.7409315684373998e-01	+1.1470423747486658e+00	+3.4589843580985158e-01
99	-7.2434852594586602e+01	-6.9625597173342202e+00	+1.3094458575450477e+02
0	+2.6880463289193788e+00	+2.6880463289193788e+00	+0.0000000000000000e+00
99	-2.2462048938892008e+02	-2.1678009728231228e+01	+4.0588495932137772e+02
99	-3.5924107130478838e+01	-3.6164245182342336e+00	+6.4615365224489210e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
41	-7.4284905423919367e-01	+3.5741984729662035e-01	+2.2005378030716281e+00
99	-6.4816405052081143e+02	-6.3548455899493646e+01	+1.1692311892426355e+03
99	-6.5823526915678201e+02	-6.4555577763090696e+01	+1.1873593827873826e+03
99	-6.5100683241781439e+02	-6.3832734089193949e+01	+1.1743481966572408e+03
99	-2.2169245320033812e+02	-2.0901296167446304e+01	+4.0158231406578363e+02
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-3.7463633194372960e+01	-3.7582021820763720e+00	+6.7410862024593172e+01
0	+2.4385914045928332e+00	+2.4385914045928332e+00	+0.0000000000000000e+00
99	-3.9187931966640679e+02	-3.7919982814053185e+01	+7.0791867370470720e+02
99	-5.0209081225572805e+02	-4.8941132072985305e+01	+9.0629936036548554e+02
99	-3.4105903635254998e+02	-3.3144668343838980e+01	+6.1582873601742199e+02
99	-6.3953035465003313e+02	-6.2685086312415820e+01	+1.1536905366752346e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
99	-2.3162818364941279e+02	-2.1894869212353768e+01	+4.1946662887411804e+02
0	+2.6880463288533996e+00	+2.6880463288533996e+00	+0.0000000000000000e+00
0	+2.0124448116615632e+00	+2.0124448116615632e+00	+0.0000000000000000e+00
99	-6.4731704605455025e+02	-6.3463755452867531e+01	+1.1677065812033654e+03
99	-6.1153179114363888e+02	-5.9885229961776382e+01	+1.1032931223637249e+03
99	-2.2879907511121806e+02	-2.2095868300461024e+01	+4.1340641362151405e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.8731184001369982e+01	-5.9118831087209749e+00	+1.2563860178529802e+02
99	-3.4938952738369875e+02	-3.3671003585782373e+01	+6.3143704759583272e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.3540721258760794e+02	-1.2579485967344770e+01	+2.4565545324052636e+02
99	-4.7108385077339864e+02	-4.5840435924752363e+01	+8.5048682969729259e+02
0	+2.6880462896743871e+00	+2.6880462896743871e+00	+0.0000000000000000e+00
0	+2.6880461604055186e+00	+2.6880461604055186e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.1050312630612859e+02	-4.9782363478025360e+01	+9.2144152565620652e+02
99	-2.7149612305816344e+01	-1.7537259391656095e+00	+5.0791772733301471e+01
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462892792503e+00	+2.6880462892792503e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.5834239465173380e+02	-5.4566290312585878e+01	+1.0075522086782959e+03
99	-4.5305862876309071e+00	-4.0579629047467702e-01	+8.2495799943124606e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
0	+2.6880463289378715e+00	+2.6880463289378715e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289005823e+00	+2.6880463289005823e+00	+0.0000000000000000e+00
99	-4.0328378411471348e+01	-4.0020880255936016e+00	+7.2652580771755495e+01
0	+2.4508377650079209e+00	+2.4508377650079209e+00	+0.0000000000000000e+00
99	-6.4697701650180659e+02	-6.3429752497593171e+01	+1.1670945280084268e+03
99	-4.8983597164359225e+01	-3.6304105638484079e+00	+9.0706373201021634e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.5529911633210486e+02	-1.4261962480622977e+01	+2.8207430770296378e+02
0	+2.6880462894148156e+00	+2.6880462894148156e+00	+0.0000000000000000e+00
0	+2.6880463288736047e+00	+2.6880463288736047e+00	+0.0000000000000000e+00
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-9.8021559465441996e+01	-8.5342067939566864e+00	+1.7897470534297062e+02
99	-1.2684171267695341e+02	-1.2119288795817079e+01	+2.2944484776227264e+02
0	+2.3472531514935824e+00	+2.3472531514935824e+00	+0.0000000000000000e+00
0	+1.1754565948760083e+00	+1.1754565948760083e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
27	-1.4030718197400116e-01	+4.7023781066572751e-01	+1.2210899852794572e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.4050306135799870e+00	+1.4050306135799870e+00	+0.0000000000000000e+00
99	-2.6637469616543007e+02	-2.5676234325126984e+01	+4.8139692368060616e+02
7	+3.2740058131246341e-01	+4.0424338096753898e-01	+1.5368559931015113e-01
0	+1.8217610333765999e+00	+1.8217610333765999e+00	+0.0000000000000000e+00
99	-4.3273468415370587e+02	-4.2005519262783096e+01	+7.8145832978184558e+02
99	-2.2572102772535047e+02	-2.1304153619947535e+01	+4.0883374821080588e+02
99	-5.6894362292311462e+02	-5.5626413139723965e+01	+1.0266344195667814e+03
0	+2.4524866178651279e+00	+2.4524866178651279e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
89	-2.3821033219077994e+00	+5.4815924896244983e-01	+5.8605251417404984e+00
99	-3.1127651810085933e+02	-3.0166416518669909e+01	+5.6222020316437886e+02
0	+1.5913534318016276e+00	+1.5913534318016276e+00	+0.0000000000000000e+00
99	-6.6339535750986079e+02	-6.5071586598398582e+01	+1.1966475418229245e+03
99	-6.7162612583297550e+02	-6.5894663430710068e+01	+1.2114629248045308e+03
99	-5.0858255847214787e+02	-4.9590306694627287e+01	+9.1798450355504110e+02
99	-1.3213936144851715e+02	-1.2649053672973457e+01	+2.3898061555108740e+02
99	-2.3784545398391467e+02	-2.2823310106975452e+01	+4.3004428775387845e+02
0	+2.0124448116530158e+00	+2.0124448116530158e+00	+0.0000000000000000e+00
0	+2.6880463289109437e+00	+2.6880463289109437e+00	+0.0000000000000000e+00
0	+2.6880463288601515e+00	+2.6880463288601515e+00	+0.0000000000000000e+00
99	-2.9076388105497813e+02	-2.7808438952910301e+01	+5.2591088420413564e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.8244830267071528e+01	-4.6139132162585250e+00	+8.7261834101626008e+01
99	-2.9317977061316446e+02	-2.8356741769900424e+01	+5.2964605768652814e+02
0	+2.6880463288763270e+00	+2.6880463288763270e+00	+0.0000000000000000e+00
99	-3.2432447380988592e+01	-1.9752955855113441e+00	+6.0914303590954496e+01
0	+1.6187963700027943e+00	+1.6187963700027943e+00	+0.0000000000000000e+00
0	+2.6880463289782615e+00	+2.6880463289782615e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463290371504e+00	+2.6880463290371504e+00	+0.0000000000000000e+00
0	+2.6880463288847287e+00	+2.6880463288847287e+00	+0.0000000000000000e+00
0	+2.6880463288736047e+00	+2.6880463288736047e+00	+0.0000000000000000e+00
0	+2.3472531532169318e+00	+2.3472531532169318e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.1528185655320229e+00	+2.1528185655320229e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.0471850370989625e+02	-1.9687811160328842e+01	+3.7006138509913484e+02
99	-5.9868435651787991e+02	-5.8600486499200500e+01	+1.0801677400373587e+03
0	+2.6880463316064054e+00	+2.6880463316064054e+00	+0.0000000000000000e+00
99	-1.3302615654526414e+02	-1.2737733182648155e+01	+2.4057684672523197e+02
99	-6.4720336064823766e+02	-6.3452386912236278e+01	+1.1675019474720027e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.8011441433394697e+02	-4.6743492280807196e+01	+8.6674184410627959e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463289150116e+00	+2.6880463289150116e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-6.3116929840903731e+02	-6.1848980688316246e+01	+1.1386406354414421e+03
99	-6.9507555761398273e+06	-6.9507009262910904e+05	+1.2511370967021435e+07
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.7276963092891117e+02	-6.6009013940303632e+01	+1.2135212339772152e+03
0	+2.6880462894799950e+00	+2.6880462894799950e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
99	-1.9395395081585480e+01	-2.0667716588240785e+00	+3.4657246845522806e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463306809221e+00	+2.6880463306809221e+00	+0.0000000000000000e+00
99	-5.2159905070882282e+01	-4.6511080352099645e+00	+9.5017594071344632e+01
99	-9.9875304993755790e+01	-9.5630843800709933e+00	+1.8062444122736960e+02
99	-1.5501203805703375e+02	-1.4233254653115866e+01	+2.8155756680783577e+02
0	+2.6880463289104011e+00	+2.6880463289104011e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-4.6452427159340260e+02	-4.5184478006752762e+01	+8.3867958717329964e+02
99	-5.1349970066757528e+01	-3.8670478540882378e+00	+9.4965844425338588e+01
0	+2.3472531532367200e+00	+2.3472531532367200e+00	+0.0000000000000000e+00
99	-3.1747679440165388e+02	-3.0786444148749364e+01	+5.7338070050580905e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288639778e+00	+2.6880463288639778e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-1.0808223816569858e+02	-9.5402746639823448e+00	+1.9708392700343248e+02
99	-6.7314456970018057e+02	-6.6046507817430566e+01	+1.2141961237655000e+03
0	+1.9068611315280977e+00	+1.9068611315280977e+00	+0.0000000000000000e+00
99	-1.8805239428682518e+02	-1.7537290276095007e+01	+3.4103020802146034e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.0594202007386656e+02	-1.9632966715970635e+01	+3.7261810671579184e+02
99	-5.1128939155030224e+00	+7.5665976103721422e-01	+1.1739107353080474e+01
99	-3.2895088113389272e+02	-3.1933852821973250e+01	+5.9403405662383898e+02
99	-6.4405537613836725e+02	-6.3137588461249237e+01	+1.1618355753542360e+03
0	+1.9850216480991267e+00	+1.9850216480991267e+00	+0.0000000000000000e+00
99	-1.5029381593815111e+02	-1.3761432441227599e+01	+2.7306476699384700e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880462894148156e+00	+2.6880462894148156e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.4758591400829596e+02	-6.3490642248242096e+01	+1.1681905435201077e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.0475212900332664e+02	-1.9207263747745156e+01	+3.7108973051116300e+02
99	-3.2861897778650064e+02	-3.1900662487234040e+01	+5.9343663059853316e+02
99	-9.3330949500188876e+00	-1.0058766622712969e+00	+1.6654436575495183e+01
0	+2.3472531515122923e+00	+2.3472531515122923e+00	+0.0000000000000000e+00
99	-1.4948011210808251e+06	-1.4947464712320856e+05	+2.6906529479152332e+06
99	-2.0756028875414849e+01	-1.1143675961254602e+00	+3.9283322558578774e+01
0	+1.8217610333966607e+00	+1.8217610333966607e+00	+0.0000000000000000e+00
0	+2.6880462906393756e+00	+2.6880462906393756e+00	+0.0000000000000000e+00
99	-3.2202727308052016e+02	-3.1241492016635991e+01	+5.8157156212776829e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
99	-2.0721154398933461e+02	-1.9937115188272678e+01	+3.7454885760212386e+02
99	-6.3635621391599989e+02	-6.2367672239012499e+01	+1.1479770833539749e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+1.6376641767417912e+00	+1.6376641767417912e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2365107428918793e+02	-6.1097158276331292e+01	+1.1251078320257134e+03
0	+2.1503686190628164e+00	+2.1503686190628164e+00	+0.0000000000000000e+00
99	-2.8172715590529901e+02	-2.6904766437942389e+01	+5.0964477893471326e+02
0	+2.6880463289572711e+00	+2.6880463289572711e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.1766926831369778e+02	-6.0498977678782282e+01	+1.1143405812698311e+03
1	+2.1370560796696720e+00	+2.1394662455620641e+00	+4.8203317847841376e-03
0	+2.6880462890382359e+00	+2.6880462890382359e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-6.2561690803594411e+02	-6.1293741651006918e+01	+1.1286463327698743e+03
99	-1.5742579140964438e+02	-1.5082671356965808e+01	+2.8468624010535711e+02
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
99	-6.6190473570775998e+02	-6.4922524418188516e+01	+1.1939644225791430e+03
0	+2.5975602798320954e+00	+2.5975602798320954e+00	+0.0000000000000000e+00
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
0	+2.6880462921213013e+00	+2.6880462921213013e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-2.1024027190824498e+02	-1.9756078038236986e+01	+3.8096838774001600e+02
0	+2.3472531520099058e+00	+2.3472531520099058e+00	+0.0000000000000000e+00
99	-3.8040972030205779e+02	-3.6773022877618281e+01	+6.8727339484887898e+02
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.3472531315117786e+00	+2.3472531315117786e+00	+0.0000000000000000e+00
0	+2.4480285399156050e+00	+2.4480285399156050e+00	+0.0000000000000000e+00
99	-2.2943587373212515e+02	-2.2159548162551733e+01	+4.1455265113914680e+02
0	+2.4515133464589480e+00	+2.4515133464589480e+00	+0.0000000000000000e+00
9	+3.2317925555406934e-01	+4.4246946083226490e-01	+2.3858041055639112e-01
0	+2.6880463006618820e+00	+2.6880463006618820e+00	+0.0000000000000000e+00
99	-6.2400714386530296e+02	-6.1132765233942798e+01	+1.1257487572627203e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
11	+1.3346272306749867e+00	+1.4943666016758805e+00	+3.1947874200178772e-01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
61	-5.8932862394893748e-01	+1.2479508464445901e+00	+3.6745589407870551e+00
0	+2.6880463289553607e+00	+2.6880463289553607e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-5.1362699958579799e+02	-5.0094750805992305e+01	+9.2706449755961137e+02
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.1503686190642339e+00	+2.1503686190642339e+00	+0.0000000000000000e+00
99	-1.6079167595964185e+02	-1.5419259811965553e+01	+2.9074483229535258e+02
99	-4.3912277631859311e+01	-3.1232786105984149e+00	+8.1577998042521799e+01
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.6880463288936660e+00	+2.6880463288936660e+00	+0.0000000000000000e+00
99	-1.8703027855450134e+02	-1.7741792564034114e+01	+3.3857697198093445e+02
99	-5.6586094249509460e+02	-5.5318145096921967e+01	+1.0210855947963453e+03
99	-6.2346932532330925e+02	-6.1078983379743427e+01	+1.1247806838871315e+03
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
27	-3.3522992065910984e-01	+2.7527405890886225e-01	+1.2210079591359442e+00
99	-3.1234502016943395e+02	-2.9966552864355894e+01	+5.6475693461015612e+02
48	-1.4995556346143273e+00	-1.5111706173804684e-01	+2.6968771457525609e+00
99	-6.1057280986117360e+02	-5.9789331833529864e+01	+1.1015669560552874e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+9.3916363993411278e-01	+9.3916363993411278e-01	+0.0000000000000000e+00
20	+1.2835575769957648e+00	+1.6716333887784351e+00	+7.7615162356534073e-01
99	-3.2022838246603339e+02	-3.1061602955187322e+01	+5.7833355902169217e+02
0	+1.5131803966062807e+00	+1.5131803966062807e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
99	-1.8137893024903843e+02	-1.6869943872316330e+01	+3.2901797275344421e+02
99	-6.6433529741495352e+02	-6.5165580588907858e+01	+1.1983394336520914e+03
0	+2.3472531532367205e+00	+2.3472531532367205e+00	+0.0000000000000000e+00
0	+2.6880463323161550e+00	+2.6880463323161550e+00	+0.0000000000000000e+00
0	+2.1503686186175699e+00	+2.1503686186175699e+00	+0.0000000000000000e+00
0	+2.6880463288145875e+00	+2.6880463288145875e+00	+0.0000000000000000e+00
0	+1.8217610333972920e+00	+1.8217610333972920e+00	+0.0000000000000000e+00
99	-6.5966435594052155e+02	-6.4698486441464652e+01	+1.1899317389981138e+03
0	+2.3472531532352363e+00	+2.3472531532352363e+00	+0.0000000000000000e+00
14	+1.5453483065835858e+00	+1.7747689249589096e+00	+4.5884123675064759e-01
